ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D1_Ps,D1_Tobs,D2_noiseRV_mean,D2_noiseRV_median,D2_noiseRV_stdev,VALID_RECORD,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
RV-572,True,23.56388016108239,0.4725671549320507,724.553024839046,2457401.858872623,0.2661193963800362,0.0025,0.25,-0.5904267361723782,-0.906642455426124,2.882623893398472,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457401.9838726236,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,723.9616455372856,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,7.622500381405587,0.011560228241553016,0.019222562296625827,0.028931575209102476,0.061969600695844125,0.24104262222187914,4947.892700294243,732.1195039658803,723.7423728351565,1.7421638235001637,716.8745032030691,557.6603547826273,0.27722772277227725,0.45544554455445546,98.64625700298632,0.06133464180569186,18.12516947806361,-0.013568810561768743,-0.005016377875549805,2.8930707409238257,22.356169387248936,0.9499930973200099,723.9616455372856,-529.1585335178296,421.7499137881383,0.6004019054495447,0.02910375540095323,0.003099419572631939,0.005007398026356123,16.8,157.57728127594015,-0.6062757623714718,-2.92814668395632,1.6973069315157328,1.870959482656522,0.17791410498061666,0.020681361968680465,0.0023966707660053785,0.00043454687219012943,20.0,-1.5077514393522475,0.8186629951527976,-2.0997378088595187,0.16335383692342542,0.0012108714064813584,0.0020903664719145124,0.0006039996165792073,20.0,-0.26544547740606417,-2.422100790736366,0.9441140230717371,0.29632501723558874,0.27207414806772795,1.1904761904761905,1.1904761904761905,1.788276193792626e-08,1.1692559476195186e-08,0.3333930484446537,0.0,0.6720360298044957,0.657535187610083,1.505188158644333e-05,0.01525348691598083,-0.23720347901760044,0.9128671428180921,0.9331956103420024,1.6222701425543449,1.3774690439898067,2.0234352049621984,0.8634920809527747
RV-573,False,0.0,0.0,-2004.385492765418,2457818.8406459712,0.0,0.0025,0.25,0.0473975635960662,0.5585018389902698,2.44233682725642,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457818.9656459712,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-2004.338095201822,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,6.362646548693419,,,,,,4461.181249092689,-1998.478656377394,-2003.826990926428,1.5043176095527997,-2011.2039494747808,,0.33663366336633666,0.43564356435643564,,0.005509520451339916,17.810584826170583,-0.03771052079612811,-0.2302193392424269,2.4423368272564008,19.543389710116333,0.9504787413716118,-2004.3380952018217,-295.27322481511055,303.8218394283586,0.511144932732215,0.04083900414441956,0.0056158029221934575,0.002156988044399399,16.8,157.57728127594015,-1.4485829942896304,0.4052342115225904,-0.10756419329805067,1.9262043924667158,0.13932790180472052,0.00741804642583996,0.0015675032891400412,0.00019126672760697903,20.0,1.93699018031486,1.2497071269941655,-1.1106088576764204,0.09442601310854352,0.005317721088846354,0.0014705977031195163,0.0004995579872632577,10.4,-1.9999451744119077,2.543597984493999,-1.6118202831060005,0.2725800313816539,0.18473432301052,1.1904761904761905,0.6190476190476191,1.3608405513565458e-09,3.0553030105906487e-09,0.356197507821213,0.0,0.6263485475507511,0.6057651463304867,1.3717643108705365e-06,-0.02371979132180968,-3.80082358037984,0.9450037357299509,0.8853420995293342,1.4800787825639632,1.3746873720638209,2.093236739477411,0.9974850133306792
RV-574,True,69.13345387831865,1.439194476206759,-794.1209225622879,2457694.354072923,0.956567483004828,0.0025,0.25,0.0283991504509287,0.5679579339294801,2.8430186348118984,True,7.0,4.0,8.0,17.0,21.0,1.1199999999999999,1.4100719424460433,1.5806451612903225,1.2589928057553958,1.4112903225806452,1.1209677419354838,7.762376237623762,inf,9.999999999999999e-05,2457694.4790729233,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,3.311110443366911e-10,-794.0702474173193,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,9.010930685620679,,,,,,4720.169148854963,-786.849832214494,-794.0641481696684,1.9990691059444998,-804.8716935857353,,0.25742574257425743,0.44554455445544555,,0.008877840909090908,18.032351938594427,0.10329248859357916,-0.3282568385973945,2.9280607914261445,22.883126179934337,0.9783943878231709,-794.0702474173193,-775.7614949151257,701.936443117151,0.8693927550454286,0.09272930977856078,0.01564234877506085,0.0066390106457672555,29.6,99.40475877098726,-2.039308654883171,0.6779490794881611,-1.7659051751504433,2.407971098156571,0.5619239027060902,0.004743220224049204,0.003970457004339489,0.0017158669692937715,7.2,1.8445526430000607,0.36117232070758504,1.6293619838957636,0.16959880639230296,0.00584946984752344,0.0016090211762216635,0.0009484193786446955,10.4,-2.0905359918364312,2.9921386441004865,1.0421638085547509,0.6463406779559921,0.19507731736669565,0.24324324324324323,0.35135135135135137,4.530421038317911e-09,1.923010639615086e-09,0.3865154791199671,0.0,0.7556552255110511,0.5287509578262968,1.2219335070772927e-05,0.0073832306446774965,2.1810234793260865,0.8197569325866253,1.0733182676181725,1.1535618139212158,1.3400268578964012,1.7995108148197483,0.8832558305942577
RV-575,True,7.36129243059447,0.128875900042913,-657.3627292556266,2457527.896555548,0.020625642887795,0.0025,0.25,-0.5068969155058017,-0.7329320074865842,2.8491974098564774,True,10.0,4.0,9.0,13.0,17.0,1.1173184357541899,1.2195121951219512,1.3605442176870748,1.0914634146341462,1.217687074829932,1.1156462585034015,8.198019801980198,inf,9.999999999999999e-05,2457528.021555548,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-657.8784596065705,10737419.0,0.0001,101.0,,1.3552527156068805e-20,0.25,8.568884553063128,0.02302333555930005,0.030502460489602562,0.0890419838835273,0.12395268644410108,0.2335338524360773,5829.776917255717,-649.5443326925953,-658.1223555113546,1.8177141376677355,-666.6821017987215,2652.9853116072427,0.22772277227722773,0.45544554455445546,56.1341294116049,0.013786257858166978,18.171445056790024,-0.08459069007866797,0.0546309911362502,2.8574948880018596,22.08351290496118,0.9572778112238428,-657.8784596065705,-2.8063036813841986e-05,3.598490754708971e-05,0.27011596382765585,0.014234677089048362,0.0003633852290434947,0.00035325428781354454,20.0,395.973806206598,-0.843120609789934,2.6255102069208047,0.8682740289670312,1.3653172909680624,0.10755859972939488,0.0023748319678470204,0.0014966024102221664,0.0002468377682558876,29.6,0.8588862095299108,-1.3306185373711623,0.4438071496870735,1.070245932820725e-06,2.363046057430017e-08,1.4891750097067871e-08,2.4561274267067957e-09,29.6,0.8588864657239873,-1.3306185163987503,0.4438071811125053,0.3981941615195365,3.962172089553294e-06,1.48,1.48,5.382309653523265e-09,1.6808358593856099e-09,0.33554105607008694,0.0,0.8700779047692517,0.8487749770862844,1.813837140334293e-05,-0.002615728024125019,4.764875532403305,1.0608425505687422,0.9822281757448913,1.2792656234713031,1.2825125752201392,2.1765156205743055,1.0770365426544761
RV-576,True,48.773590782998376,1.007318592366632,729.4941076456071,2457584.8637947096,0.6480847088333087,0.0025,0.25,-0.0381265453699896,-0.582081713749801,4.060318273576088,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457584.9887947096,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.737518112491644e-10,729.4552497509371,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,13.126956500473113,0.010221889359810889,0.019168622169674313,0.034879751334878126,0.06742284126141253,0.2792292785458028,9285.218280670751,746.1317006110928,729.1211968332469,2.3662512636528845,719.8777876101466,4980.5407724331935,0.2079207920792079,0.5742574257425742,198.82022218308228,0.020384866275277233,18.924948169038498,-0.05016059739676989,0.7502743620791167,4.237239221545716,31.084795357020973,0.9148693220487115,729.4552497509371,-4.2918478406831604e-05,3.289592842379565e-05,0.5563040947204035,0.04698974625454146,0.0031565281558690464,0.0021793320478838314,7.2,249.79286586794612,1.3115177402511131,-0.33608142456861806,-0.8752909229115464,1.5352723341980243,0.3883525547831263,0.0029202741491168127,0.0009355741192402695,0.0012562060775436234,7.2,2.149224194967493,2.17275557779169,1.3623447804726732,1.5377711338542852e-06,1.1563522303091502e-08,3.7046265675121775e-09,4.974247366482488e-09,7.2,2.149225037268046,2.1727548470356726,1.3623444328747139,0.6980940073401957,2.764263553780174e-06,1.0,1.0,3.431239958828769e-09,2.9515490052034465e-10,0.3449464931823797,0.0,0.9038137796590763,0.7728209672156037,3.22611456510342e-05,-0.011111376579037824,-5.791542537523964,0.9405649227838074,1.0,1.4668574025272947,1.4206270578329283,2.1142705578114245,0.9377799079238023
RV-577,False,0.0,0.0,-248.9030047697397,2457402.6178728365,0.0,0.0025,0.25,-0.2099316924452346,-0.939436981593108,3.466421200736692,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457402.7428728365,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,1.5132200726561176e-10,-249.1129364621849,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,9.984320332858502,0.023172650168765206,0.04852078903582248,0.08558693574988452,0.20918499871733895,0.5555649325215358,7359.672758643267,-235.5103587643065,-249.8424417513328,2.1536592388019073,-255.4789994300235,178.73103343928145,0.26732673267326734,0.45544554455445546,42.34636463544678,0.0050034023135732296,18.5976964254913,-0.1244872992888235,1.0046056486725952,3.466421200736688,25.890382518632002,0.9107458939752462,-249.11293646218493,-9.303611131231768e-05,7.380094805376736e-05,0.30971076704380723,0.015337128176178046,0.0020534041838085933,0.002394212991550533,20.0,395.973806206598,-3.069631617034219,2.2431501856419067,-2.9543894476712493,1.275495462413121,0.08833483476539179,0.004052626505840019,0.0008473822817680436,0.00021288301314941325,13.600000000000001,-1.7335667295537034,1.3284778550566625,1.8118389025282622,1.393339307335054e-06,6.392375236197598e-08,1.3366112215529546e-08,3.357892386143687e-09,13.600000000000001,-1.7335663951276774,1.3284779765681762,1.8118390333207626,0.2852171902467221,4.498840387870572e-06,0.68,0.68,2.203311699755517e-09,2.47438353140339e-09,0.37963446657467603,0.0,0.9138270362830789,0.8919439898024691,0.00018956254070208624,0.0024340568346588043,0.1661636107601518,1.0019393867614697,0.9086231371878717,1.6107400432561731,1.6553367508069414,2.2797484157526267,0.9531729511437833
RV-578,True,66.03429525437778,1.3734547478201349,-2276.3548468101194,2457420.161005888,0.9096105341572392,0.0025,0.25,-0.0215061348249559,0.475369055880417,3.575706441388281,True,11.0,4.0,9.0,13.0,17.0,1.1173184357541899,1.2121212121212122,1.3605442176870748,1.084848484848485,1.217687074829932,1.1224489795918366,8.237623762376238,inf,9.999999999999999e-05,2457420.286005888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-2276.3642758563315,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,10.268152589561168,,,,,,6308.055989968049,-2267.097248108442,-2276.0639591725044,2.248804524872412,-2287.633553287564,,0.27722772277227725,0.4752475247524752,,0.01552023839086168,18.468065771426552,0.141194364999273,-0.3625945469548809,3.710431631603001,28.457521869975306,0.9494782732136458,-2276.364275856331,-0.00013476105911006532,0.00012391484462674862,0.801900772833807,0.008891229732297288,0.016375688216263076,0.0015280148459876765,26.400000000000002,157.57728127594015,2.1656416076332947,1.4799592858775037,0.4603666018035885,2.0094225810660133,0.14711897604155466,0.01143664636413454,0.0005292432645132395,0.0006853231031933581,20.0,-2.5799630373969396,0.7098566633041911,1.361271706061086,0.014782327181316654,0.000553702548053767,0.00012744780688719572,3.929381912514215e-05,13.600000000000001,2.645801209124999,-2.6915735745614318,2.7503048806303325,0.18346281862487354,0.01843411015689378,0.7575757575757576,0.5151515151515151,1.8439393345559552e-09,5.49965417651066e-09,0.36403910748207197,0.0,0.5720044768759712,0.573776548214266,2.449768747956305e-06,0.0005110396068630507,-6.926218124884522,1.0126433351479913,0.9667653155531812,1.162846084777945,1.4643990861714675,1.727913587997763,0.9426469361772468
RV-579,False,0.0,0.0,-420.6803100339876,2459180.1380315498,0.0,0.0025,0.25,0.0219984268184182,-0.5722111344221721,2.863839807863845,True,11.0,5.0,9.0,13.0,17.0,1.1032608695652173,1.2228915662650603,1.3716216216216217,1.108433734939759,1.2432432432432434,1.1216216216216215,8.712871287128714,inf,9.999999999999999e-05,2459180.2630315493,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-420.6583116071692,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,7.522348242516671,0.04901230499586192,0.07423928331334051,0.15938184516625997,0.32917509292774366,0.696803919730742,3511.52122080418,-410.84047835458034,-421.25252116840966,1.7673004545690105,-425.8851748396137,70.29539319253172,0.3069306930693069,0.4158415841584158,22.860774668726375,0.011352284079556806,18.035357937461484,0.05593240281097769,0.7553273171426276,2.8638398078638443,22.759983098886362,0.9453506895577733,-420.6583116071691,-0.5772945521164419,0.5760345085955901,0.5703277375383042,0.04178687138244052,0.0006253359508728534,0.002456627394585036,23.200000000000003,157.57728127594015,-2.2640265328517324,0.833971922047793,-2.1712200121011485,1.7711006631135149,0.3988728282336244,0.011036507970383825,0.005452501117392487,0.0001771691477797421,26.400000000000002,-2.736172595457306,-2.975367606381804,0.5979417422594291,0.1708894834778416,0.005704887446803861,0.001989752351911673,0.0008982699066530236,7.2,1.6691862678879834,-1.5350612901572689,-1.3340604943863892,0.6993747664374037,0.29963382846404935,1.1379310344827587,0.31034482758620685,1.840558594423669e-09,3.129442371907487e-09,0.3863204706326229,0.0,0.8952127888142949,0.7154921566977003,4.385807907314657e-05,0.014102633388631602,-0.3141870873276422,1.0163826058166505,1.104387436283071,1.5342174239508097,1.416485716301825,1.8829519969167647,0.9429564290682642
RV-580,True,47.32664756013786,0.9766258573362576,745.8814955068965,2457463.056953718,0.6261613266687555,0.0025,0.25,0.5889692859141044,0.7168278959909057,3.085390359594123,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457463.181953718,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.737518112491644e-10,746.4744871294852,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,8.995665047823081,0.01667786938358658,0.03753590012476255,0.0692842415418539,0.11837029926360562,0.46975999270907154,5483.250184208425,756.3250558207718,746.2069943309974,1.657930555340613,738.3337257251256,1409.2868043205503,0.24752475247524752,0.5445544554455446,57.52715208959331,0.00532844537277804,18.418394796709165,-0.1399699578163632,0.4740220991049726,3.1447379495403993,23.206925312339354,0.9221683205570198,746.4744871294852,-2.364121026494684e-05,2.074873055782592e-05,0.2795294212237152,0.0163368411682572,0.0013433192501299672,0.0012438969178999388,10.4,395.973806206598,-1.054595264280224,-3.002010541994312,-0.5408220626082925,1.2674152327275912,1.1068611836429485e-06,6.468959358980527e-08,5.319192824597539e-09,4.925506133529177e-09,10.4,-1.0545949145289062,-3.0020102782397147,-0.5408216764895879,1.1068590786030374e-06,6.468957539176133e-08,5.3191932849482435e-09,4.925506295962936e-09,10.4,-1.0545945647779151,-3.002010014485263,-0.5408212903711253,3.959730531395822e-06,3.95972300073983e-06,1.0,1.0,4.102705120079264e-09,6.6817013033571016e-09,0.34470944258342484,0.0,0.8764107733439329,0.8764105410325725,1.7383825089462423e-05,-0.028903689147796285,0.2878346142985911,1.0029755797533204,0.9175401206467652,1.909463225089159,1.4460372835166782,2.3160895274176916,0.9886762255059276
RV-581,True,51.62863548529809,1.0678801466578385,-60.83247516929805,2459649.777181275,0.6913429618984559,0.0025,0.25,-0.2073948530294262,0.4683803881013254,3.057920153529672,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2459649.9021812747,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-61.041737005818334,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,8.50906228540888,0.011087287909434263,0.03189861635221385,0.07281986745560581,0.1431537907557088,0.3022362462569022,4653.131280077373,-54.606469718016385,-60.91194275619727,2.243837306355992,-71.62459428883415,19276.939502875462,0.33663366336633666,0.3564356435643564,139.95138797334744,0.03736920777279522,18.283659489038584,-0.01099381038936276,-0.40696086017191135,3.135695450312374,25.91268553230617,1.0332924945545128,-61.04173700581834,-675.3695896303773,1079.5381086068614,1.2100893348459771,0.11202175046756377,0.043711294555472936,0.010880125473251361,26.720000000000002,62.70768213734188,1.263829774175876,2.168614652099048,2.043175073818912,2.839952556000503,1.0945691088980047e-06,3.418233915371723e-08,6.954039130557997e-09,3.537776032505263e-09,10.4,0.1942102307111797,-1.862088278487271,1.5136978539047632,1.094566933229675e-06,3.418232203766942e-08,6.954038109515234e-09,3.5377762165047432e-09,10.4,0.19421016506637187,-1.8620881189597545,1.5136982956778782,9.045357870518906e-07,9.045339891116336e-07,0.3892215568862275,0.3892215568862275,2.0788635035629e-08,1.686510975318356e-08,0.34696236710081263,0.0,0.4096093270680005,0.40960928698437227,0.0022771551851879426,0.030091023008296247,0.5572410473906589,0.9163517873230452,0.7471424356567922,1.332215694930188,1.2388279461729514,2.0159840182246116,1.0488570067451675
RV-582,True,17.618768175073985,0.3464587188652057,834.8839701780271,2459014.7274896256,0.1760419420465755,0.0025,0.25,0.1842787666092302,0.525200198308673,3.0842409068665635,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2459014.852489625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,835.0505261840569,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,9.87063125363892,,,,,,3995.3925745656015,845.4326518447955,835.2918156334208,1.8577701723411337,825.6913893375176,,0.2871287128712871,0.5445544554455446,,0.06582411795681938,18.254931914455515,-0.0038993580806642673,0.16336739098643138,3.1019607841028582,24.241236862995034,0.954551232746644,835.0505261840569,-1.1110325031278598,1.610255232407587,0.8295018709641958,0.07912832879820837,0.006009758711983,0.004038091972825408,13.600000000000001,99.40475877098726,-2.8081127657318987,-0.5164273193457489,-2.208394578755317,2.2555483176667472,0.5641877322007753,0.047417652849051986,0.010154046383052739,0.002775408734358208,13.600000000000001,0.1616274082857294,-2.0807932523976933,0.6872137627268282,0.04721974894431636,0.0026792941245442166,0.0004750044305791568,0.00018779078103509482,7.2,0.40463745388695593,-2.8618040665620366,1.1519781380651488,0.6801524528750914,0.0569254278949716,1.0,0.5294117647058824,1.011469275002952e-08,2.6516571494106245e-08,0.40983855876820685,0.0,0.7358460806205195,0.49998187287366563,1.2739055887400413e-05,0.004701491592527418,-2.3841337856786775,0.9998748908117109,0.8122571045338005,1.7763925904982234,1.5507389712435304,2.0178151104736624,0.9842291401433549
RV-583,True,34.288532065644766,0.7000597710894344,148.3397388011972,2457623.91632763,0.4286141222067389,0.0025,0.25,-0.4396512220790859,-0.6257430892346414,3.212781481890985,True,6.0,4.0,8.0,21.0,25.0,1.115606936416185,1.5950413223140496,1.8037383177570092,1.4297520661157026,1.616822429906542,1.130841121495327,7.801980198019802,inf,9.999999999999999e-05,2457624.04132763,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,3.563449991812742e-10,147.89504431038915,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,11.017801825229725,0.01748685731367451,0.03305273150936509,0.0653602422050214,0.12591905356875757,0.39502182494196386,6363.571863007562,161.11489978531708,147.8531218488031,1.7959863955709636,139.07929613485763,3231.4386100338306,0.2376237623762376,0.594059405940594,72.92634171948242,0.006325910931174089,18.328053707021517,0.0025456468765717227,0.34714794614218736,3.2278549722189025,23.885255653073624,0.9247607055396622,147.89504431038915,-4.130078072796177,4.424307467918233,0.6577415830998927,0.03345324736815244,0.008265534573718732,0.0008630242265711225,10.4,157.57728127594015,0.33804899196877103,0.35790871292286064,2.712041893485092,1.8404895682752294,0.19712286766281029,0.018329049695205355,0.0019177222580011536,0.0003101361147802987,26.400000000000002,1.0665792997540506,1.3776104778876668,0.07046644889801688,1.2537780086591145e-06,4.4758603385789e-08,1.450219614129056e-08,2.163023359463401e-09,4.0,-0.7019551395686998,-0.242264307989035,-0.3571378496815074,0.2996965263071603,1.9061863213059168e-06,2.5384615384615388,0.3846153846153846,2.931585918464208e-08,9.81658321297374e-09,0.322729597133047,1.0,0.6412914185952928,0.6269637148918471,0.00044310383787695513,0.06758664288702221,5.841811814665685,0.8985540847275895,1.1296435381747387,1.641469372743741,1.7508077130098254,1.9983205770481283,0.9698206795496328
